epoch,loss_g,loss_d,sensitivity,specificity,false_positive_rate,precision,dice_score,balanced_accuracy,smooth_dice_loss,mae,datetime
10,0.5876895189285278,-0.11568541824817657,0.47208648920059204,0.985149621963501,0.014850343577563763,0.5086390972137451,0.47751757502555847,0.7286180257797241,0.4720044434070587,0.031522296369075775,2019-07-04 11:11:06.591403
11,0.5837559700012207,-0.11861258745193481,0.48274579644203186,0.9841595888137817,0.01583998091518879,0.4969376027584076,0.4765132665634155,0.7334531545639038,0.46514374017715454,0.03211771324276924,2019-07-04 11:13:58.412582
12,0.5782513618469238,-0.11900650709867477,0.48718100786209106,0.9845807552337646,0.015419399365782738,0.5069634318351746,0.48417946696281433,0.7358812093734741,0.4592447280883789,0.031511954963207245,2019-07-04 11:16:50.187557
13,0.5740862488746643,-0.11839846521615982,0.4927977919578552,0.984642505645752,0.015357989817857742,0.5077160000801086,0.488103449344635,0.738719642162323,0.4556874930858612,0.031207455322146416,2019-07-04 11:19:41.833490
14,0.5733205080032349,-0.12106940895318985,0.4951476454734802,0.9844129085540771,0.015587127767503262,0.50994473695755,0.4904448688030243,0.7397802472114563,0.45225152373313904,0.031439680606126785,2019-07-04 11:22:33.597522
15,0.5705452561378479,-0.11980560421943665,0.5039481520652771,0.9845119118690491,0.01548768300563097,0.5157508850097656,0.4981575310230255,0.7442301511764526,0.4507395029067993,0.030928591266274452,2019-07-04 11:25:25.572202
16,0.5702406764030457,-0.12329710274934769,0.5077679753303528,0.9845053553581238,0.015494407154619694,0.5170974135398865,0.4993340075016022,0.7461369037628174,0.4469439685344696,0.030838632956147194,2019-07-04 11:28:17.427751
17,0.5632696151733398,-0.11926723271608353,0.5062676668167114,0.9849518537521362,0.015048044733703136,0.5192211866378784,0.5023868680000305,0.7456097602844238,0.44400256872177124,0.030458033084869385,2019-07-04 11:31:09.324165
18,0.5640037059783936,-0.12263678014278412,0.5164092779159546,0.9846678376197815,0.01533205434679985,0.5234473347663879,0.5076035261154175,0.7505384683609009,0.44136688113212585,0.030378034338355064,2019-07-04 11:34:01.077087
19,0.5623118877410889,-0.12351582199335098,0.5204306244850159,0.9851784110069275,0.014820927754044533,0.5339800119400024,0.5146507620811462,0.752804696559906,0.43879610300064087,0.029765911400318146,2019-07-04 11:36:52.798180
20,0.5609344840049744,-0.12463436275720596,0.5288187861442566,0.9847676157951355,0.015232053585350513,0.5283859968185425,0.5169049501419067,0.7567934989929199,0.43630051612854004,0.02988670952618122,2019-07-04 11:39:44.432176
21,0.5631133913993835,-0.12653671205043793,0.5152904391288757,0.9850034117698669,0.014996601268649101,0.5286732912063599,0.5093414187431335,0.7501475214958191,0.436576247215271,0.03016679547727108,2019-07-04 11:42:36.492164
22,0.5599232912063599,-0.12508481740951538,0.5204468369483948,0.9847482442855835,0.015251882374286652,0.5309227705001831,0.5137672424316406,0.7525973320007324,0.43483883142471313,0.030118580907583237,2019-07-04 11:45:28.482506
23,0.5578467845916748,-0.12530912458896637,0.5239971876144409,0.9858237504959106,0.014176679775118828,0.5451813340187073,0.5221028327941895,0.7549105286598206,0.43253782391548157,0.028978468850255013,2019-07-04 11:48:20.140970
24,0.5614237785339355,-0.12939783930778503,0.5343839526176453,0.9853704571723938,0.014629743061959743,0.5440650582313538,0.5274027585983276,0.7598773241043091,0.4320259690284729,0.029201947152614594,2019-07-04 11:51:11.977472
25,0.5550779700279236,-0.12502528727054596,0.5334632396697998,0.9853150248527527,0.014685000292956829,0.542487382888794,0.5255705118179321,0.7593889832496643,0.43005242943763733,0.029183711856603622,2019-07-04 11:54:03.581840
26,0.5496575832366943,-0.12591774761676788,0.550060510635376,0.9851360321044922,0.014863467775285244,0.5460532307624817,0.5354709625244141,0.7675982117652893,0.42374032735824585,0.028871487826108932,2019-07-04 11:56:55.361193
27,0.5597112774848938,-0.13040050864219666,0.5313091278076172,0.9851486086845398,0.014851726591587067,0.5396470427513123,0.5207101106643677,0.7582288980484009,0.4293108582496643,0.029350735247135162,2019-07-04 11:59:47.057642
